district_id,iso3,district_name,admin_level,year,n_events_sb,n_events_ns,n_events_os,n_events_total,deaths_best_sb,deaths_best_ns,deaths_best_os,deaths_best_total,deaths_low_sb,deaths_low_ns,deaths_low_os,deaths_low_total,deaths_high_sb,deaths_high_ns,deaths_high_os,deaths_high_total,deaths_civilians_sb,deaths_civilians_ns,deaths_civilians_os,deaths_civilians_total,coups_total,coups_successful,coups_failed,acled_events_total,acled_events_battles,acled_events_protests,acled_events_riots,acled_events_vac,acled_events_explosions,acled_events_strategic,acled_fatalities,wb_unemployment,wb_unemployment_youth,wb_gdp_pc,wb_gdp_growth,wb_inflation,wb_population,wb_pop_growth,wb_pop_0_14,wb_urban_pct,wb_ag_valueadd_pct,wb_ag_employment_pct,wb_ag_land_pct,wb_cereal_yield,wb_food_prod_index,wb_arable_land_pct,precip_mm,yield_maize,yield_rice,yield_wheat,yield_soybean,income_group,income_group_carried,cropland_ha,price_shock_coverage,price_shock,continent,region,colonizer,coldat_colonizer_last,col_ever_colonized,coldat_n_colonizers,col_start_year,col_end_year,col_duration_years,independence_year,legal_origin,legal_origin_filled,legal_origin_imputed,civil_vs_common,col_british,col_french,col_iberian,years_since_independence,grd_tax_pct_gdp,grd_nonresource_tax_pct_gdp,grd_totrev_pct_gdp,grd_resource_rev_pct_gdp,grd_gov_level,grd_quality_flag,vdem_polyarchy,vdem_libdem,vdem_rule_of_law,vdem_corruption,vdem_regime,vdem_terr_control,polity2,anocracy_flag,pts_amnesty,pts_state,pts_hrw,pts_score,pts_source,refugees_origin,asylum_seekers_origin,idp_stock_unhcr,returned_refugees,returned_idps,idp_stock_conflict,new_disp_conflict,idp_stock_disaster,new_disp_disaster,temp_mean,temp_anomaly,n_groups_overlap,share_area_excluded,ethnic_fractionalization,any_excluded,ipc_phase_max,ipc_phase_modal,ipc_n_reports,ipc_phase3plus_area_share,ipc_crisis_flag,fews_covered,travel_time_to_city_min_median,travel_time_to_city_min_mean,travel_time_to_city_log1p,market_access_snapshot_year,has_oil_gas,n_oil_gas_fields,has_oil,has_gas,oil_gas_first_discovery_year,has_diamond,n_diamond_deposits,n_diamond_secondary,n_diamond_primary,has_lootable_diamond,has_gold,n_gold_deposits,n_mineral_deposits,fao_cereal_prod_t,fao_fruit_prod_t,fao_meat_total_prod_t,fao_milk_total_prod_t,fao_pulses_prod_t,fao_roots_tubers_prod_t,fao_vegetables_prod_t,fao_cereal_area_ha,fao_cereal_yield_kgha,fao_beans_prod_t,fao_cassava_prod_t,fao_groundnuts_prod_t,fao_maize_prod_t,fao_millet_prod_t,fao_rice_prod_t,fao_sorghum_prod_t,fao_wheat_prod_t,fao_beans_yield_kgha,fao_cassava_yield_kgha,fao_groundnuts_yield_kgha,fao_maize_yield_kgha,fao_millet_yield_kgha,fao_rice_yield_kgha,fao_sorghum_yield_kgha,fao_wheat_yield_kgha,faw_n_trap_checks,faw_confirmed_sum,faw_suspconf_sum,faw_present,faw_catch_rate,faw_first_detection_year,years_since_faw_arrival,faw_arrived,dl_swarm_obs,dl_band_obs,dl_gregarious_obs,dl_area_treated_ha,dl_present_flag,dl_first_gregarious_year
59680162B16574916896740,NGA,Kaduna South,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,1,5.714,10.842,2228.686,-6.369,13.246,213996181,2.13,42.826,59.766,28.345,38.825,75.419,1619.9,112.64,40.484,1290.261,,,,,LM,False,,,,Africa,Africa,British,British,1,1,1874,1960,86,1960,English,English,0,common,1,0,0,60,,,6.513,2.393,general,0,0.512,0.349,0.255,0.927,2,75.455,,,4,4,3,4,S,352960,73233,2610278,12335,0,2730000,169000,143000,279000,26.332,0.287,1,0.0,0.0,0,,,,,,,0.0,0.0,0.0,2015,0,0,0,0,,0,0,0,0,0,0,0,0,29211452.39,14412054.09,1591763.08,519811.34,4200924.41,125089054.02,15725045.61,18032487,1619.9,,55565610.0,4230560.0,12403300.0,1905430.0,8171800.0,6590600.0,55000.0,,5779.5,1168.6,2050.6,1081.2,1947.9,1136.4,1100.0,,,,,,,,,,,,,,
59680162B16609728895319,NGA,Irepodun/Ifelodun,ADM2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.134,8.457,2585.734,2.653,9.009,190671878,2.536,44.321,55.733,20.632,40.074,73.925,1527.1,97.74,39.633,1324.945,3.331,3.349,,,LM,False,50387.0,0.539,0.021,Africa,Africa,British,British,1,1,1874,1960,86,1960,English,English,0,common,1,0,0,55,,,,3.466,general,0,0.554,0.401,0.28,0.909,2,83.25,7,0,5,4,3,4,S,167973,51353,2172532,0,0,2096000,737000,,100000,26.275,1.38,1,0.0,0.0,0,,,,,,,11.292,12.386,2.509,2015,0,0,0,0,,0,0,0,0,0,0,0,0,26069496.24,11829227.15,1423916.73,513116.43,2371231.71,109883348.17,16409120.56,17070713,1527.1,,57405060.0,3467446.0,9540190.0,1807810.0,7573400.0,7005025.0,60000.0,,7265.9,1237.6,1718.8,1037.3,2074.2,1187.5,1000.0,,,,,,,,,,,,,,
59680162B16609728895319,NGA,Irepodun/Ifelodun,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,5.714,10.842,2228.686,-6.369,13.246,213996181,2.13,42.826,59.766,28.345,38.825,75.419,1619.9,112.64,40.484,1280.299,,,,,LM,False,50387.0,0.539,0.052,Africa,Africa,British,British,1,1,1874,1960,86,1960,English,English,0,common,1,0,0,60,,,6.513,2.393,general,0,0.512,0.349,0.255,0.927,2,75.455,,,4,4,3,4,S,352960,73233,2610278,12335,0,2730000,169000,143000,279000,26.442,1.834,1,0.0,0.0,0,,,,,,,11.292,12.386,2.509,2015,0,0,0,0,,0,0,0,0,0,0,0,0,29211452.39,14412054.09,1591763.08,519811.34,4200924.41,125089054.02,15725045.61,18032487,1619.9,,55565610.0,4230560.0,12403300.0,1905430.0,8171800.0,6590600.0,55000.0,,5779.5,1168.6,2050.6,1081.2,1947.9,1136.4,1100.0,,,,,,,,,,,,,,
57463737B12311921356322,ETH,West Shewa,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1333.966,2.481,,11.244,,L,False,670591.301,0.467,0.042,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,16.796,-2.343,2,0.989,0.022,1,,,,,,,88.955,114.337,4.499,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2014
57463737B12311921356322,ETH,West Shewa,ADM2,2020,0,1,1,2,0,2,2,4,0,2,2,4,0,2,2,4,0,0,2,2,0,0,0,15,1,4,1,7,2,0,17,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1442.991,,,,,L,False,670591.301,0.467,-0.001,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,17.726,0.29,2,0.0,0.022,0,,,,,,,88.955,114.337,4.499,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,,,,,,2014
57463737B12747542791958,ETH,Jarar,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,406.968,0.769,,2.099,,L,False,1566.3,0.925,0.048,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,23.39,-2.137,2,1.0,0.141,1,,,,,,,418.161,403.979,6.038,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2007
57463737B12747542791958,ETH,Jarar,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,1,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,321.449,,,,,L,False,1566.3,0.925,0.011,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,24.129,0.301,2,0.0,0.141,0,3,2,5,0.063,1,1,418.161,403.979,6.038,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,68,46,114,32156.0,1,2007
57463737B1298615116598,ETH,Gurage,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1189.24,2.264,,10.101,,L,False,167029.8,0.683,0.044,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,16.516,-2.26,1,0.519,0.0,1,,,,,,,36.705,48.506,3.63,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2020
57463737B1298615116598,ETH,Gurage,ADM2,2020,0,1,0,1,0,6,0,6,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1259.204,,,,,L,False,167029.8,0.683,0.007,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,17.479,0.34,2,0.0,0.499,0,2,2,4,0.0,0,1,36.705,48.506,3.63,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,2,0,2,0.0,1,2020
57463737B13273048506325,ETH,Wolayita,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1290.034,2.132,,9.318,,L,False,139250.6,0.09,0.012,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,18.896,-2.324,,,,,,,,,,,42.403,53.215,3.771,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2020
57463737B13273048506325,ETH,Wolayita,ADM2,2020,0,0,5,5,0,0,22,22,0,0,22,22,0,0,22,22,0,0,22,22,0,0,0,11,0,9,2,0,0,0,21,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1445.361,,,,,L,False,139250.6,0.09,0.007,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,19.866,0.42,1,0.0,0.0,0,3,3,5,0.599,1,1,42.403,53.215,3.771,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,3,0,3,400.0,1,2020
57463737B14712300908991,ETH,Oromia,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,853.998,1.616,,5.673,,L,False,110184.1,0.624,0.002,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,21.764,-2.263,1,0.0,0.0,0,,,,,,,99.917,117.443,4.614,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2019
57463737B14712300908991,ETH,Oromia,ADM2,2020,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3,0,0,2,0,0,9,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,891.164,,,,,L,False,110184.1,0.624,0.088,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,22.645,0.105,1,0.0,0.0,0,2,1,3,0.0,0,1,99.917,117.443,4.614,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,69,4,73,50275.0,1,2019
57463737B15825605122203,ETH,Western,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1138.582,1.848,,9.919,,L,False,195417.899,0.419,0.033,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,25.336,-1.994,3,1.0,0.562,1,,,,,,,196.242,229.781,5.284,2015,0,0,0,0,,0,0,0,0,0,1,1,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2020
57463737B15825605122203,ETH,Western,ADM2,2020,6,0,18,24,275,0,438,713,274,0,432,706,321,0,441,762,30,0,438,468,0,0,0,65,39,0,2,21,1,2,1290,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1173.154,,,,,L,False,195417.899,0.419,0.029,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,26.29,-0.263,2,0.0,0.34,0,,,,,,,196.242,229.781,5.284,2015,0,0,0,0,,0,0,0,0,0,1,1,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,1,0,1,400.0,1,2020
57463737B15837769236873,ETH,Horo Guduru,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1407.734,3.2,,13.813,,L,False,268618.9,0.408,0.033,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,18.213,-2.349,2,0.953,0.089,1,,,,,,,144.561,149.415,4.981,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,2018,-29,0,,,,,,
57463737B15837769236873,ETH,Horo Guduru,ADM2,2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,5,0,0,0,4,0,1,14,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1454.107,,,,,L,False,268618.9,0.408,0.001,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,19.138,0.193,2,0.0,0.089,0,,,,,,,144.561,149.415,4.981,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,2018,2,1,,,,,,
57463737B1594897228976,ETH,Korahe,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,456.508,,,,,L,False,,,,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,26.093,-2.07,1,0.996,0.0,1,,,,,,,340.467,361.921,5.833,2015,1,1,0,1,1972,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2007
57463737B1594897228976,ETH,Korahe,ADM2,2020,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,3,0,2,0,0,0,1,1,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,349.362,,,,,L,False,,,,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,26.725,0.528,1,0.0,0.0,0,3,2,2,0.054,1,1,340.467,361.921,5.833,2015,1,1,0,1,1972,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,182,249,431,145754.0,1,2007
57463737B16105117004736,ETH,Shabelle,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,369.893,0.593,,2.124,,L,False,21641.1,0.958,0.041,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,27.225,-2.119,2,0.995,0.087,1,,,,,,,343.582,374.506,5.842,2015,1,1,0,1,1972,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2007
57463737B16105117004736,ETH,Shabelle,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,312.774,,,,,L,False,21641.1,0.958,0.003,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,27.913,0.641,2,0.0,0.087,0,3,3,4,0.508,1,1,343.582,374.506,5.842,2015,1,1,0,1,1972,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,196,135,331,95731.0,1,2007
57463737B22109266514860,ETH,Dire Dawa,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,681.108,1.551,,5.893,,L,False,17756.3,0.835,0.013,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,23.578,-2.378,2,1.0,0.493,1,,,,,,,69.667,101.621,4.258,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,2007
57463737B22109266514860,ETH,Dire Dawa,ADM2,2020,0,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,5,0,3,2,0,0,0,6,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,722.782,,,,,L,False,17756.3,0.835,0.078,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,24.491,0.228,2,0.0,0.493,0,2,2,4,0.0,0,1,69.667,101.621,4.258,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,28,3,31,10200.0,1,2007
57463737B22829161726493,ETH,Ilubabor,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,269.794,-0.361,7.817,45879690,3.841,46.107,12.491,47.213,,,1172.2,,,1745.455,4.248,,15.627,,L,False,360451.0,0.5,0.011,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,48,,,,,general,0,0.149,0.031,0.187,0.373,0,78.286,-8,0,4,4,,4,S,1474919,0,0,6300,0,,,,,19.359,-2.193,1,0.887,0.0,1,,,,,,,122.333,176.871,4.815,2015,0,0,0,0,,0,0,0,0,0,0,0,0,5733573.0,225800.0,590687.8,943720.0,624269.0,2970000.0,587500.0,4891260,1172.2,70962.0,,53000.0,1688670.0,112190.0,,849224.0,799936.0,760.7,,1261.9,1653.8,842.1,,1354.3,1235.2,,,,,,,,,,,,,,
57463737B22829161726493,ETH,Ilubabor,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,3.998,6.356,768.705,6.06,20.356,118917671,2.711,40.451,21.626,35.558,63.628,34.093,2712.8,119.74,14.35,1796.593,,,,,L,False,360451.0,0.5,0.016,Africa,Africa,None,None,0,0,,,,1941,,French,1,civil,0,0,0,79,,,,,general,0,0.32,0.152,0.368,0.421,1,73.2,,,4,4,4,4,S,151426,125072,2733628,89,0,2060000,1692000,633000,664000,20.417,-0.044,3,0.0,0.205,0,2,2,6,0.0,0,1,122.333,176.871,4.815,2015,0,0,0,0,,0,0,0,0,0,0,0,0,32486214.54,1590690.16,915842.25,3799907.64,3665523.64,8349942.35,2965614.79,11975170,2712.8,1168370.0,,205068.65,10945980.0,1218581.54,268223.0,5633820.0,5810450.0,1663.2,,1806.5,3711.2,2536.0,3144.9,2783.5,2903.6,,,,,,,,,,,,,,
