district_id,iso3,district_name,admin_level,year,n_events_sb,n_events_ns,n_events_os,n_events_total,deaths_best_sb,deaths_best_ns,deaths_best_os,deaths_best_total,deaths_low_sb,deaths_low_ns,deaths_low_os,deaths_low_total,deaths_high_sb,deaths_high_ns,deaths_high_os,deaths_high_total,deaths_civilians_sb,deaths_civilians_ns,deaths_civilians_os,deaths_civilians_total,coups_total,coups_successful,coups_failed,acled_events_total,acled_events_battles,acled_events_protests,acled_events_riots,acled_events_vac,acled_events_explosions,acled_events_strategic,acled_fatalities,wb_unemployment,wb_unemployment_youth,wb_gdp_pc,wb_gdp_growth,wb_inflation,wb_population,wb_pop_growth,wb_pop_0_14,wb_urban_pct,wb_ag_valueadd_pct,wb_ag_employment_pct,wb_ag_land_pct,wb_cereal_yield,wb_food_prod_index,wb_arable_land_pct,precip_mm,yield_maize,yield_rice,yield_wheat,yield_soybean,income_group,income_group_carried,cropland_ha,price_shock_coverage,price_shock
11933810B76554962247664,TUN,????,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2000.2867,1.7467,7.7409,8151660.0,2.198,38.1785,57.0917,12.9157,,59.3396,642.8,45.97,18.7307,63.8795,,,,,LM,False,5774.9001,0.0101,0.0012
11933810B76554962247664,TUN,????,ADM2,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2114.4703,7.9498,6.5453,8324509.0,2.0982,37.6416,58.0567,15.7207,,59.1594,1144.6,56.56,18.7243,152.8693,,,,,LM,False,5774.9001,0.0101,0.0
11933810B76554962247664,TUN,????,ADM2,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15.935,30.375,2151.2085,3.9045,8.1937,8501827.0,2.1077,37.0571,58.9805,16.7207,23.7864,59.2817,1546.3,69.91,18.7178,98.5176,,,,,LM,False,5774.9001,0.0101,-0.0001
11933810B76554962247664,TUN,????,ADM2,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15.598,30.073,2270.8645,7.8057,5.8243,8682512.0,2.103,36.431,59.8254,16.1224,23.3272,60.215,1516.8,58.33,18.7178,112.1755,,,,,LM,False,5774.9001,0.0101,-0.0004
11933810B76554962247664,TUN,????,ADM2,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,15.948,30.691,2274.6418,2.1898,3.975,8857910.0,2.0,35.7523,60.5538,14.7091,22.9382,60.6462,1210.3,64.79,19.2263,80.1185,,,,,LM,False,5774.9001,0.0101,-0.0014
11933810B76554962247664,TUN,????,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16.006,30.879,2305.1613,3.1784,4.7332,9018448.0,1.7961,35.0353,61.1337,12.558,22.4635,59.7515,893.9,48.3,18.2158,94.4856,,,,,LM,False,5774.9001,0.0101,0.0009
11933810B76554962247664,TUN,????,ADM2,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16.348,31.755,2322.5921,2.3517,6.2442,9161258.0,1.5711,34.3007,61.6234,11.3665,22.1182,60.1699,1109.8,46.72,18.293,122.6779,,,,,LM,False,5774.9001,0.0101,0.0017
11933810B76554962247664,TUN,????,ADM2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16.061,31.684,2452.9093,7.1461,3.7251,9294432.0,1.4432,33.5488,62.0785,13.7132,22.0123,60.0154,1447.1,80.46,18.3123,103.8326,,,,,LM,False,5774.9001,0.0101,0.0012
11933810B76554962247664,TUN,????,ADM2,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,31.869,2551.5506,5.4409,3.652,9421270.0,1.3554,32.7761,62.5006,11.2346,21.6733,60.1635,1061.2,56.44,18.3123,113.3849,,,,,LM,False,5774.9001,0.0101,-0.0008
11933810B76554962247664,TUN,????,ADM2,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.473,31.294,2639.875,4.7838,3.1254,9541667.0,1.2698,31.9612,62.8946,10.6007,21.2821,60.6334,1296.0,70.68,18.5312,99.0361,,,,,LM,False,5774.9001,0.0101,-0.0009
11933810B76554962247664,TUN,????,ADM2,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,31.024,2766.5701,6.0546,2.6901,9655963.0,1.1907,31.0922,63.265,10.6063,20.9215,61.3157,1229.0,78.43,18.7243,119.9037,,,,,LM,False,5774.9001,0.0101,-0.0011
11933810B76554962247664,TUN,????,ADM2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,30.729,2864.547,4.71,2.9623,9764935.0,1.1222,30.1871,63.6167,10.0063,20.5103,61.4766,984.5,67.11,18.4346,74.4506,,,,,LM,False,5774.9001,0.0101,0.0004
11933810B76554962247664,TUN,????,ADM2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,29.889,2941.7389,3.7963,1.9833,9869677.0,1.0669,29.2765,63.9542,9.4219,20.0973,61.1419,1715.3,57.95,17.8553,78.7795,,,,,LM,False,5774.9001,0.0101,0.0014
11933810B76554962247664,TUN,????,ADM2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,30.395,2950.2041,1.3226,2.721,9971515.0,1.0265,28.3874,64.2823,8.2985,19.6716,62.8411,1233.7,58.63,17.836,85.2125,,,,,LM,False,5774.9001,0.0101,0.001
11933810B76554962247664,TUN,????,ADM2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,30.664,3058.229,4.7024,2.7126,10071632.0,0.999,27.5324,64.6056,9.2915,19.4705,62.9763,1515.5,85.13,17.9583,140.8132,,,,,LM,False,5774.9001,0.0101,-0.0004
11933810B76554962247664,TUN,????,ADM2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,30.533,3218.7232,6.2358,3.6323,10166163.0,0.9342,26.7291,64.9273,9.9025,19.1174,63.2724,1309.6,73.6,17.9647,97.8167,,,,,LM,False,5774.9001,0.0101,-0.0009
11933810B76554962247664,TUN,????,ADM2,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.872,28.103,3301.9382,3.4865,2.0178,10255472.0,0.8747,26.0259,65.2341,9.1698,18.6547,63.2338,1442.8,80.98,17.5721,88.6908,,,,,LM,False,5774.9001,0.0101,-0.0007
11933810B76554962247664,TUN,????,ADM2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,27.913,3444.5514,5.2441,3.2253,10346410.0,0.8828,25.4464,65.521,9.2807,19.5262,63.1179,1256.1,84.43,17.7845,115.2517,,,,,LM,False,5774.9001,0.0101,0.0014
11933810B76554962247664,TUN,????,ADM2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.365,28.143,3642.1198,6.7095,2.9669,10441702.0,0.9168,24.9736,65.8,8.642,18.7865,63.1115,1622.5,84.19,17.5914,105.7512,,,,,LM,False,5774.9001,0.0101,0.0024
11933810B76554962247664,TUN,????,ADM2,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.444,28.66,3760.1183,4.2378,4.345,10542635.0,0.962,24.6025,66.0676,7.8486,18.1039,63.6007,1467.3,87.04,18.2479,79.7419,,,,,LM,False,5774.9001,0.0101,0.0007
11933810B76554962247664,TUN,????,ADM2,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,31.153,3835.2501,3.0435,3.6649,10650681.0,1.0196,24.3393,66.3362,8.4566,18.5494,63.0085,1877.6,85.58,17.424,138.721,,,,,LM,False,5774.9001,0.0101,-0.0024
11933810B76554962247664,TUN,????,ADM2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.049,29.573,3906.9063,2.9711,3.339,10765980.0,1.0767,24.193,66.628,6.8461,18.0212,64.6112,1694.1,84.64,18.1707,118.7743,,,,,UM,False,5774.9001,0.0101,0.0017
11933810B76554962247664,TUN,????,ADM2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.334,42.639,3784.7413,-2.0466,3.24,10886035.0,1.109,24.1532,66.9192,7.5768,16.429,64.8301,1710.8,85.36,18.2737,75.7399,,,,,UM,False,5774.9001,0.0101,0.0015
11933810B76554962247664,TUN,????,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,38.444,3900.0462,4.2167,4.6118,11009647.0,1.1291,24.2033,67.2099,8.3003,17.1467,63.8646,1674.3,96.35,18.3316,87.3804,,,,,UM,False,5774.9001,0.0101,0.0002
11933810B76554962247664,TUN,????,ADM2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.934,34.828,3947.5876,2.4299,5.3162,11141361.0,1.1893,24.3633,67.5,7.9693,15.4348,63.9997,1136.2,93.4,18.3638,103.1312,,,,,UM,False,5774.9001,0.0101,-0.0009
11933810B76554962247664,TUN,????,ADM2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.259,36.912,4021.5995,3.0903,4.6256,11274288.0,1.186,24.551,67.7525,8.5717,14.9336,62.8283,1805.8,89.59,16.6581,84.7883,,,,,UM,False,5774.9001,0.0101,-0.002
11933810B76554962247664,TUN,????,ADM2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.159,34.967,4014.9477,0.9678,4.4374,11402264.0,1.1287,24.7049,67.8808,9.2059,14.7514,63.2981,1102.7,114.82,16.5422,82.6566,,,,,LM,False,5774.9001,0.0101,-0.0006
11933810B76554962247664,TUN,????,ADM2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.557,35.119,4015.2889,1.1172,3.6294,11528674.0,1.1025,24.8604,68.0623,8.5254,14.7654,62.4524,1541.2,95.59,16.501,97.3262,,,,,LM,False,5774.9001,0.0101,-0.0007
11933810B76554962247664,TUN,????,ADM2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.33,35.315,4062.8061,2.2526,5.3088,11650498.0,1.0512,24.9964,68.2878,8.986,14.8123,62.7118,1304.0,93.75,16.7797,95.0967,,,,,LM,False,5774.9001,0.0101,-0.0006
11933810B76554962247664,TUN,????,ADM2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.459,34.877,4127.9701,2.607,7.3076,11765514.0,0.9824,25.0819,68.5485,9.8885,14.2907,62.4389,1223.4,113.3,16.5396,91.9784,,,,,LM,False,5774.9001,0.0101,0.0015
11933810B76554962247664,TUN,????,ADM2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.153,37.867,4153.2798,1.5501,6.7201,11875081.0,0.9269,25.1115,68.8206,9.7663,13.7053,62.4389,1946.8,104.26,16.5396,104.8139,,,,,LM,False,5774.9001,0.0101,-0.0
11933810B76554962247664,TUN,????,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.651,41.242,3749.2684,-8.9751,5.6342,11974057.0,0.83,25.0833,69.1043,10.3917,13.6012,62.4389,1324.4,122.9,18.2241,80.4724,,,,,LM,False,5774.9001,0.0101,-0.0016
11933810B76554962247664,TUN,????,ADM2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.632,39.309,3902.5332,4.736,5.7064,12048622.0,0.6208,24.9611,69.3998,10.09,12.8818,62.4389,1451.5,103.49,18.2241,61.7328,,,,,LM,False,5774.9001,0.0101,0.0002
11933810B76554962247664,TUN,????,ADM2,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,37.826,3986.5456,2.7523,8.3065,12119334.0,0.5852,24.7386,69.7071,10.8217,12.2726,62.4389,1640.1,109.55,18.2241,77.2849,,,,,LM,False,5774.9001,0.0101,0.0004
11933810B76554962247664,TUN,????,ADM2,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.106,38.484,3967.3339,0.184,9.329,12200431.0,0.6669,24.4349,70.0267,9.4737,12.8477,62.4389,1300.5,,18.2241,79.6524,,,,,LM,False,5774.9001,0.0101,-0.0003
11933810B76554962247664,TUN,????,ADM2,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.341,38.85,4006.2059,1.6144,7.2066,12277109.0,0.6265,24.039,70.3585,9.7386,12.7092,,1891.1,,,93.7692,,,,,LM,False,5774.9001,0.0101,-0.0001
11933810B76554962247664,TUN,????,ADM2,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.108,38.075,,,,,,,,,12.4585,,,,,,,,,,LM,True,5774.9001,0.0101,-0.0
17275852B22970456667649,CHN,Lintongxian,ADM2,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,895.5305,4.2063,18.2456,1118650000.0,1.5332,28.9478,26.2102,24.5683,,53.2032,4014.7,33.29,13.0163,565.0066,,6.0623,,,L,False,112854.1999,0.6778,0.0675
17275852B22970456667649,CHN,Lintongxian,ADM2,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,917.2707,3.9416,3.0523,1135185000.0,1.4673,28.7979,26.1957,26.5327,,53.8646,4306.5,35.78,13.1867,519.4592,,6.2891,,,L,False,112854.1999,0.6778,-0.1059
17275852B22970456667649,CHN,Lintongxian,ADM2,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.37,4.366,989.5485,9.3617,3.5567,1150780000.0,1.3644,28.6494,26.9402,23.963,59.6401,54.4701,4231.4,37.33,13.3012,503.026,,6.0833,,,L,False,112854.1999,0.6778,-0.0168
17275852B22970456667649,CHN,Lintongxian,ADM2,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.37,4.432,1117.2733,14.2996,6.354,1164970000.0,1.2255,28.4019,27.4599,21.2499,58.5001,54.7827,4361.6,39.58,13.0908,516.9527,,6.1892,,,L,False,112854.1999,0.6778,0.0297
17275852B22970456667649,CHN,Lintongxian,ADM2,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.69,5.117,1258.3495,13.9291,14.6101,1178440000.0,1.1496,28.1523,27.9901,19.2285,56.4004,55.1991,4562.1,43.25,12.9204,452.9666,,6.7582,,,L,False,112854.1999,0.6778,-0.0538
17275852B22970456667649,CHN,Lintongxian,ADM2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.9,5.621,1406.8585,13.0727,24.257,1191835000.0,1.1303,27.8348,28.5098,19.3847,54.2999,55.6901,4504.9,45.76,12.8565,457.8458,,5.6962,,,L,False,112854.1999,0.6778,0.0596
17275852B22970456667649,CHN,Lintongxian,ADM2,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.0,5.92,1545.1943,11.0328,16.7912,1204855000.0,1.0865,27.434,29.0404,19.4981,52.2001,55.6902,4659.3,50.15,12.7372,408.3517,,4.8017,,,L,False,112854.1999,0.6778,0.0387
17275852B22970456667649,CHN,Lintongxian,ADM2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.12,6.259,1681.6274,9.9762,8.3132,1217550000.0,1.0481,26.9511,30.4799,19.2192,50.5004,55.6944,4891.6,52.59,12.7116,574.3556,,6.1598,,,L,False,112854.1999,0.6778,0.1668
17275852B22970456667649,CHN,Lintongxian,ADM2,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.23,6.567,1819.0979,9.2876,2.7865,1230075000.0,1.0235,26.3385,31.91,17.7815,49.9005,55.6944,4813.2,54.69,12.6796,358.8205,,6.0986,,,LM,False,112854.1999,0.6778,-0.1717
17275852B22970456667649,CHN,Lintongxian,ADM2,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.24,6.67,1944.4372,7.9208,-0.7732,1241935000.0,0.9596,25.735,33.3502,17.0255,49.7997,55.6945,4952.8,57.94,12.6797,666.1358,,5.4381,,,L,False,112854.1999,0.6778,-0.0954
17275852B22970456667649,CHN,Lintongxian,ADM2,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.25,6.767,2076.8181,7.737,-1.4015,1252735000.0,0.8659,25.1731,34.7797,15.9216,50.0994,55.6945,4944.9,60.65,12.6797,526.3029,,7.3874,,,LM,False,112854.1999,0.6778,-0.0694
17275852B22970456667649,CHN,Lintongxian,ADM2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.26,6.84,2237.443,8.5864,0.3478,1262645000.0,0.788,24.5441,36.432,14.5273,50.0396,55.6946,4752.6,63.37,12.6797,593.5414,,5.7367,,,LM,False,112854.1999,0.6778,0.0089
17275852B22970456667649,CHN,Lintongxian,ADM2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.8,7.994,2405.894,8.3126,0.7191,1271850000.0,0.7264,23.8064,37.6597,13.8221,50.0,55.7579,4800.3,64.45,12.743,451.6502,,6.7019,,,LM,False,112854.1999,0.6778,0.0639
17275852B22970456667649,CHN,Lintongxian,ADM2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.24,8.919,2610.7296,9.2434,-0.732,1280400000.0,0.67,22.9283,39.0898,13.1295,50.0,55.8211,4869.1,67.12,12.7849,468.7418,,6.6625,,,LM,False,112854.1999,0.6778,0.0941
17275852B22970456667649,CHN,Lintongxian,ADM2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.58,9.624,2857.0374,10.1182,1.1276,1288400000.0,0.6229,22.0429,40.5302,12.1758,49.0995,55.8844,4871.1,68.08,12.8056,734.1663,,4.7167,,,LM,False,112854.1999,0.6778,-0.016
17275852B22970456667649,CHN,Lintongxian,ADM2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.49,9.433,3127.8628,10.1314,3.8246,1296075000.0,0.5939,21.1864,41.76,12.7288,46.9003,55.9476,5186.8,71.68,12.8262,521.2841,,5.7923,,,LM,False,112854.1999,0.6778,0.0003
17275852B22970456667649,CHN,Lintongxian,ADM2,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.52,9.495,3465.8173,11.4582,1.7764,1303720000.0,0.5881,20.2945,42.99,11.4828,44.8002,56.0109,5224.6,74.57,12.8522,565.6915,,5.8009,,,LM,False,112854.1999,0.6778,-0.0742
17275852B22970456667649,CHN,Lintongxian,ADM2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.43,9.331,3883.3541,12.6747,1.6494,1311020000.0,0.5584,19.5922,44.343,10.4759,42.6005,56.0742,5313.4,76.14,12.8888,555.4235,,5.9362,,,LM,False,112854.1999,0.6778,0.1301
17275852B22970456667649,CHN,Lintongxian,ADM2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.35,9.224,4409.757,14.15,4.8168,1317885000.0,0.5223,19.1701,45.8892,10.0934,40.8,56.1374,5320.6,78.0,12.8828,596.2229,,5.6478,,,LM,False,112854.1999,0.6778,0.1568
17275852B22970456667649,CHN,Lintongxian,ADM2,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.59,9.803,4811.4747,9.6702,5.9253,1324655000.0,0.5124,18.8667,46.9895,10.01,39.6001,56.2007,5549.7,82.67,12.9088,533.3653,,7.8621,,,LM,False,112854.1999,0.6778,0.138
17275852B22970456667649,CHN,Lintongxian,ADM2,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.72,10.15,5237.7667,9.4027,-0.7282,1331260000.0,0.4974,18.6457,48.3417,9.473,38.0999,56.2639,5449.6,85.1,12.9295,617.1871,,6.6685,,,LM,False,112854.1999,0.6778,-0.183
17275852B22970456667649,CHN,Lintongxian,ADM2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.53,9.823,5764.8653,10.5963,3.1753,1337705000.0,0.483,18.474,49.234,9.1665,36.7006,56.1835,5527.5,87.79,12.7961,667.5215,,7.3711,,,UM,False,112854.1999,0.6778,0.015
17275852B22970456667649,CHN,Lintongxian,ADM2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.55,9.976,6275.9096,9.4613,5.5539,1345035000.0,0.5465,18.342,51.83,9.0338,34.7998,56.1037,5710.0,90.95,12.6414,770.2793,,6.7884,,,UM,False,112854.1999,0.6778,0.1973
17275852B22970456667649,CHN,Lintongxian,ADM2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.58,10.154,6723.1944,7.8562,2.6195,1354190000.0,0.6783,18.2974,53.1003,8.9651,33.6006,56.0235,5828.7,93.74,12.4973,514.0683,,7.3071,,,UM,False,112854.1999,0.6778,0.0107
17275852B22970456667649,CHN,Lintongxian,ADM2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.6,10.316,7198.0688,7.7787,2.6211,1363240000.0,0.6661,18.3054,54.49,8.7844,31.4003,55.9434,5897.7,95.75,12.3959,545.6656,,6.9817,,,UM,False,112854.1999,0.6778,-0.0466
17275852B22970456667649,CHN,Lintongxian,ADM2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.63,10.507,7686.5779,7.4619,1.9216,1371860000.0,0.6303,18.3286,55.7503,8.4824,29.5005,55.8633,5896.3,97.62,12.3136,624.1898,,7.1375,,,UM,False,112854.1999,0.6778,-0.1225
17275852B22970456667649,CHN,Lintongxian,ADM2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.65,10.68,8175.3329,6.9788,1.437,1379860000.0,0.5815,18.3181,57.3298,8.224,28.3005,55.7831,5985.2,101.33,12.2356,634.0447,,8.5681,,,UM,False,112854.1999,0.6778,-0.0857
17275852B22970456667649,CHN,Lintongxian,ADM2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.56,10.574,8679.377,6.7756,2.0,1387790000.0,0.5731,18.3047,58.8399,7.9007,27.4221,55.7031,6018.6,101.05,12.0845,697.9102,,8.2803,,,UM,False,112854.1999,0.6778,-0.0615
17275852B22970456667649,CHN,Lintongxian,ADM2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4.47,10.431,9221.514,6.8913,1.5931,1396215000.0,0.6052,18.3531,60.2403,7.3284,26.6836,55.6229,6110.8,102.37,11.8909,714.3276,,,,,UM,False,112854.1999,0.6778,-0.0188
17275852B22970456667649,CHN,Lintongxian,ADM2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.31,9.674,9798.6529,6.7567,2.0748,1402760000.0,0.4677,18.3285,61.5002,6.9171,25.7515,55.5427,6122.0,103.42,11.7686,592.0195,,,,,UM,False,112854.1999,0.6778,0.0509
17275852B22970456667649,CHN,Lintongxian,ADM2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.56,10.681,10356.4804,6.0685,2.8992,1407745000.0,0.3547,18.1975,62.7099,7.0062,24.722,55.4626,6265.1,104.25,11.6042,608.7039,,,,,UM,False,112854.1999,0.6778,0.0135
17275852B22970456667649,CHN,Lintongxian,ADM2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.65,10573.642,2.3402,2.4194,1411100000.0,0.238,17.9548,63.5234,7.5402,23.5999,55.4526,6296.1,105.49,11.5895,639.7744,,,,,UM,False,112854.1999,0.6778,0.0478
